swot_lake_id,gage_id,agency,data_source,has_stage,has_storage,has_area,has_S2,agency2,agency3,rise_id,CDEC_code,nwis_gage_id,gage_name,latitude,longitude,elevation,SITEURL,basin_id_swot,names_swot,res_id_swot,reach_id_list_swot,lon_swot,lat_swot,poly_area_swot,poly_perimeter_swot,ref_area_swot,ref_area_u_swot,ref_wse_swot,ref_wse_u_swot,date_t0_swot,ds_t0_swot,storage_swot,ice_clim_flag_swot,ice_clim_flag2_swot,nb_ice_clim_swot,pass_full_cal_swot,nb_pass_full_cal_swot,pass_part_cal_swot,nb_pass_part_cal_swot,pass_full_nom_swot,nb_pass_full_nom_swot,pass_part_nom_swot,nb_pass_part_nom_swot,cycle_flag_cal_swot,cycle_flag_nom_swot,min_dist_lake_swot,min_dist_lake_id_swot,min_dist_river_swot,min_dist_river_id_swot,update_version_swot,updated_items_swot,sources_swot,Shape_Length_swot,Shape_Area_swot,a_geod_km2_swot,p_geod_km_swot,num_pass_cycle_swot,ice_clim_1,ice_clim_2
7420116913,388,USBR,RISE,Y,Y,N,Y,,,388,,,Keyhole Reservoir and Dam,44.3819,-104.7792,,,742,KEYHOLE;KEYHOLE RESERVOIR,872,,-104.8403929,44.35680253,32.24070003,104.6400003,32.24070003,,1247.15,0,2024-04-30T03:56:11Z,0.001307555,,2.2222E+181,1.11111E+51,164,,0,,0,427;356;121,3,78,1,0,3,2031,7420116922,95582,74298200381,,,Circa2015,1.116950812,0.003642269,32.26636939,104.6816111,4,2.2222E+181,1.11111E+51
7420117413,444,USBR,RISE,Y,Y,N,Y,,,444,,,Pactola Reservoir and Dam,44.0722,-103.4881,,,742,PACTOLA;PACTOLA LAKE,882,,-103.5043518,44.07478844,2.932199975,30.60000085,2.932199975,,1395.34,0,2024-05-22T13:59:28Z,0.000675256,,2.2222E+181,1.11111E+63,199,,0,,0,399;50,2,121,1,0,3,9185,7420114593,49805,74296400091,,,Circa2015,0.331288331,0.000329578,2.93351198,30.60690794,3,2.2222E+181,1.11111E+63
7420125293,274,USBR,RISE,Y,Y,N,Y,,,274,,,Belle Fourche Reservoir and Dam,44.7367,-103.6742,,,742,BELLE FOURCHE RESERVOIR;BELLE FOURCHE,868,,-103.7055387,44.73496988,26.32949982,72.60000138,26.32949982,,905.202,0,2024-05-10T02:18:22Z,0.032847412,,2.2222E+181,1.11111E+47,160,,0,,0,121;50,2,,0,0,3,3256,7420124392,51590,74296400126,,,Circa2015,0.784513658,0.002992835,26.34376472,72.61973885,2,2.2222E+181,1.11111E+47
7420127742,7333010,USGS,NWIS,Y,Y,N,N,,,,,7333010,ATOKA RESERVOIR;ATOKA LAKE,34.44537087,-96.0836033,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07333010,742,ATOKA RESERVOIR;ATOKA LAKE,,,-96.07587124,34.49356962,20.28755894,103.7303468,20.28755894,,179.219,0,2024-02-04T16:57:50Z,-0.004565014,,1.1111E+170,0,17,,0,,0,300,1,,0,0,3,241,7420128682,45635,74242300081,,,Circa2015,1.019501758,0.001989235,20.26774128,103.6795978,1,1.1111E+170,0
7420128873,408,USBR,RISE,Y,Y,N,Y,USGS,,408,,7333900,Mcgee Creek Reservoir and Dam,34.3145,-95.875,,,742,MCGEE CREEK,1119,,-95.88462081,34.35696179,14.27849993,139.9200031,14.27849993,,175.634,0,2023-11-23T04:19:45Z,-0.008295621,,1.1111E+172,0,20,,0,,0,578;287,2,300,1,0,3,926,7420162092,44805,74225000261,,,Circa2015,1.384998039,0.001397849,14.26515212,139.8548327,3,1.1111E+172,0
7420130573,6910997,USGS,NWIS,N,Y,N,Y,,,,,6910997,LAKE MELVERN;MELVERN LAKE,38.50945745,-95.709708,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06910997,742,LAKE MELVERN;MELVERN LAKE,982,,-95.78549896,38.49896616,24.86250009,111.7199989,24.86250009,,315.364,0,2023-11-23T04:18:36Z,0.00911396,,1.1111E+181,1.11111E+28,111,,0,,0,578;9,2,272,1,0,3,512,7420132192,16432,74244700501,,,Circa2015,1.129559945,0.002565835,24.8462503,111.6835331,3,1.1111E+181,1.11111E+28
7420165313,6857050,USGS,NWIS,N,Y,N,Y,,,,,6857050,MILFORD LAKE,39.0761087,-96.8997329,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06857050,742,MILFORD LAKE,968,74292500043;74292500033;74292500024;74292500051,-96.9444931,39.15290833,58.9797,148.3799947,58.9797,,348.247,0,2023-11-23T04:18:21Z,-0.065360107,,1.1111E+181,1.11111E+29,115,,0,,0,578;315,2,,0,0,3,59,7420165253,0,74292500024,,,Circa2015,1.520629435,0.006146172,58.98104923,148.3814391,2,1.1111E+181,1.11111E+29
7420165423,6865000,USGS,NWIS,N,Y,N,Y,,,,,6865000,KANOPOLIS RESERVOIR;KANOPOLIS LAKE;KANOPOLIS RESERVIOR,38.60695248,-97.9669933,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06865000,742,KANOPOLIS RESERVOIR;KANOPOLIS LAKE;KANOPOLIS RESERVIOR,981,,-97.99480152,38.62835822,12.62609999,35.51999922,12.62609999,,445.306,0,2024-03-28T22:03:56Z,-0.003806935,,1.1111E+181,1.11111E+29,115,,0,,0,300;315;37,3,,0,0,3,1046,7420165392,37824,74292400196,,,Circa2015,0.360057027,0.001306989,12.63382596,35.53087936,3,1.1111E+181,1.11111E+29
7420173833,7229900,USGS,NWIS,Y,Y,N,Y,,,,,7229900,"Lake Thunderbird near Norman, OK",35.22340296,-97.2175277,,,742,THUNDERBIRD LAKE;LAKE THUNDERBIRD,1080,,-97.25594754,35.23390696,21.31920195,108.2976599,21.31920195,,316.551,0,2023-11-24T04:20:05Z,-0.004020459,,1.1111E+181,111110,61,,0,,0,300;9,2,22,1,0,3,94,7420161322,11626,74242300271,,,Circa2015;digitize,1.072696453,0.002111389,21.3230194,108.3075753,3,1.1111E+181,111110
7420174643,7241588,USGS,NWIS,Y,N,N,Y,,,,,7241588,"Wes Watkins Reservoir near McLoud, OK",35.40194444,-97.0988889,0,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241588,742,,1069,,-97.12307485,35.40338456,3.677399969,23.99999971,3.677399969,,326.656,0,2024-03-17T10:27:39Z,0,,1.1111E+181,1111111,72,,0,,0,300,1,,0,0,3,3295,7420173803,3486,74242200331,,,Circa2015,0.239555449,0.000364914,3.677709027,24.00103193,1,1.1111E+181,1111111
7420176273,7159550,USGS,NWIS,N,Y,N,Y,,,,,7159550,LAKE HEFNER;HEFNER LAKE,35.5828329,-97.5955972,0.25,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07159550,742,LAKE HEFNER;HEFNER LAKE,1061,,-97.5954521,35.56696911,9.691199881,26.15999917,9.691199881,,364.9945,0,2023-11-24T04:19:58Z,-0.006672556,,1.1111E+181,1111111111,76,,0,,0,315;9;22,3,,0,0,3,30,7420175312,5943,74242200431,,,Circa2015,0.259921456,0.000963902,9.695076572,26.16523305,3,1.1111E+181,1111111111
7420176423,7241600,USGS,NWIS,Y,Y,N,Y,,,,,7241600,SHAWNEE RESERVOIR,35.3472908,-97.0628034,0,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241600,742,SHAWNEE RESERVOIR,1074,,-97.07650236,35.33467307,3.850200047,31.43999576,3.850200047,,326.277,0,2024-03-17T10:27:40Z,0.000676224,,1.1111E+181,1111111,72,,0,,0,300,1,,0,0,3,391,7420173803,3713,74242200321,,,Circa2015,0.314366712,0.000381728,3.850380042,31.44075029,1,1.1111E+181,1111111
7420179503,7240500,USGS,NWIS,N,Y,N,Y,,,,,7240500,LAKE OVERHOLSER,35.48644598,-97.6664309,0.66,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07240500,742,LAKE OVERHOLSER,1068,74242200403;74242200394,-97.67829868,35.49950629,6.225301929,17.45765788,6.225301929,,377.952,0,2023-11-24T04:19:59Z,-0.002256219,,1.1111E+181,111111111,74,,0,,0,315;9;22,3,,0,0,3,30,7420179462,0,74242200414,,,Circa2015;digitize,0.170883975,0.000618696,6.22807858,17.46153856,3,1.1111E+181,111111111
7420180013,7229445,USGS,NWIS,N,Y,N,Y,,,,,7229445,STANLEY DRAPER LAKE,35.3283988,-97.3566992,-0.18,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07229445,742,STANLEY DRAPER LAKE,1076,,-97.35524115,35.34778693,7.719300076,53.15999842,7.719300076,,361.663,0,2023-11-24T04:20:03Z,-0.00670331,,1.1111E+181,111111111,74,,0,,0,300;9;22,3,,0,0,3,721,7420151452,12490,74242200381,,,Circa2015,0.527292609,0.000765607,7.72122664,53.16664478,3,1.1111E+181,111111111
7420181963,7308990,USGS,NWIS,Y,Y,N,Y,,,,,7308990,ELLSWORTH LAKE;LAKE ELLSWORTH,34.79451259,-98.3689425,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07308990,742,ELLSWORTH LAKE;LAKE ELLSWORTH,1099,,-98.35376455,34.82092297,18.04140097,64.37882749,18.04140097,,375.0735,0,2023-11-24T04:20:09Z,-0.010028391,,1.1111E+181,11111111,63,,0,,0,22,1,315,1,0,3,127,7420181893,21060,74226000391,,,Circa2015;digitize,0.64354739,0.001778874,18.05428864,64.40180184,2,1.1111E+181,11111111
7420183443,7309500,USGS,NWIS,Y,Y,N,Y,,,,,7309500,LAKE LAWTONKA,34.7361799,-98.5033913,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07309500,742,LAKE LAWTONKA,1104,,-98.5067214,34.75624518,8.658000993,29.27882958,8.658000993,,409.09,0,2023-11-24T04:20:10Z,-0.001132743,,1.1111E+181,11111111,67,,0,,0,328,1,22,1,0,3,531,7420182892,34607,74226000421,,,Circa2015;digitize,0.291055164,0.000853049,8.664495857,29.28982681,2,1.1111E+181,11111111
7420183563,7329610,USGS,NWIS,Y,Y,N,Y,,,,,7329610,LAKE FUQUA,34.59975,-97.6710278,0,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07329610,742,LAKE FUQUA,1110,,-97.68263581,34.61226432,3.951901057,28.378827,3.951901057,,327.105,0,2023-11-24T04:20:14Z,-0.000859524,,1.1111E+181,10,48,,0,,0,9,1,22,1,0,3,1908,7420182142,21299,74226000301,,,Circa2015;digitize,0.280356213,0.000388585,3.953641941,28.38507009,2,1.1111E+181,10
7420184333,7329605,USGS,NWIS,Y,Y,N,Y,,,,,7329605,LAKE HUMPHREYS,34.58444444,-97.8855556,0,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07329605,742,LAKE HUMPHREYS,1111,,-97.89464675,34.59327898,2.243700026,16.5000003,2.243700026,,357.494,0,2023-11-24T04:20:14Z,-0.000630958,,1.1111E+181,10,48,,0,,0,315;9,2,22,1,0,3,2207,7420182192,32860,74226000301,,,Circa2015,0.162363333,0.000220594,2.244927532,16.5045141,3,1.1111E+181,10
7420184383,7311415,USGS,NWIS,N,Y,N,Y,,,,,7311415,"Lake Frederick nr Frederick, OK",34.51204025,-98.8867424,1230,,742,LAKE FREDERICK,1114,,-98.8830941,34.52456394,1.530899949,15.18000073,1.530899949,,364.94,0,2023-12-04T15:54:28Z,-0.002871115,,1.1111E+181,1110,52,24,1,,0,328;315,2,,0,3,3,1501,7420193592,18572,74228000051,,,Circa2015,0.150531482,0.000150429,1.532120908,15.18605262,2,1.1111E+181,1110
7420187683,6868100,USGS,NWIS,N,Y,N,Y,,,,,6868100,WILSON RESERVOIR;SALINE RIVER;WILSON LAKE,38.96445544,-98.4925653,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06868100,742,WILSON RESERVOIR;SALINE RIVER;WILSON LAKE,972,,-98.5554854,38.94019881,29.03490004,106.8,29.03490004,,460.685,0,2023-11-24T04:18:58Z,0.000712509,,1.1111E+181,1.11111E+29,116,,0,11,1,22,1,37,1,1,3,9475,7420198102,62063,74249300601,,,Circa2015,1.092647021,0.003018959,29.05707024,106.8407935,2,1.1111E+181,1.11111E+29
7420191753,7324300,USGS,NWIS,Y,Y,N,Y,,,,,7324300,"Foss Reservoir near Foss, OK",35.53893787,-99.186202,,,742,FOSS RESERVOIR;WASHITA RIVER;FOSS,1063,,-99.21639634,35.56966192,17.32320004,46.5600013,17.32320004,,499.805,0,2023-11-24T17:32:32Z,-0.001709488,,1.1111E+181,1.11101E+22,92,11;24,2,,0,37,1,,0,3,3,7499,7420191182,29333,74242300461,,,Circa2015,0.468162715,0.001723723,17.33689492,46.57840055,1,1.1111E+181,1.11101E+22
7420192693,7325900,USGS,NWIS,Y,N,N,Y,,,,,7325900,"Fort Cobb Reservoir near Fort Cobb, OK",35.15783665,-98.4567251,,,742,FORT COBB;FORT COBB RESERVOIR,1081,,-98.47782188,35.19202865,12.48929996,56.15999972,12.48929996,,408.662,0,2023-11-24T04:20:02Z,-0.002646188,,1.1111E+181,1111111111,75,,0,,0,22,1,328;315,2,0,3,1140,7420200302,5592,74226000431,,,Circa2015,0.55691291,0.001236975,12.49859946,56.18090732,3,1.1111E+181,1111111111
7420193563,7302500,USGS,NWIS,Y,Y,N,Y,,,,,7302500,NORTH FORK RED RIVER;LAKE ALTUS,34.88561609,-99.2956388,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07302500,742,NORTH FORK RED RIVER;LAKE ALTUS,1095,74228000141;74228000131,-99.2978797,34.91411983,7.897500033,25.68000077,7.897500033,,467.6195,0,2023-04-06T05:53:48Z,-0.000641139,,1.1111E+181,111111111,71,11;24,2,,0,328;37,2,,0,3,3,3955,7420193742,0,74228000131,,,Circa2015,0.253673296,0.00077961,7.903676877,25.69004493,2,1.1111E+181,111111111
7420195333,6861500,USGS,NWIS,N,Y,N,Y,,,,,6861500,CEDER BLUFF RESERVOIR;CEDAR BLUFF RESERVOIR;CEDAR BLUFF,38.7891792,-99.7206719,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06861500,742,CEDER BLUFF RESERVOIR;CEDAR BLUFF RESERVOIR;CEDAR BLUFF,976,,-99.76543579,38.78520937,11.48580013,61.14000115,11.48580013,,647.1255,0,2024-04-08T07:12:17Z,0.001327656,,1.1222E+181,1.11111E+30,118,,0,,0,328,1,,0,0,3,13410,7420194972,86779,74249300641,,,Circa2015,0.628104399,0.001191614,11.49374241,61.16108519,1,1.1222E+181,1.11111E+30
7420196883,7299840,USGS,NWIS,N,Y,N,Y,,,,,7299840,GREENBELT RESERVOIR,35.00060555,-100.8948666,0,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07299840,742,GREENBELT RESERVOIR,1088,,-100.905259,35.00819614,1.84230007,14.39999993,1.84230007,,797.736,0,2024-03-29T08:51:05Z,0.001321409,,1.1111E+181,1.11111E+23,92,,0,,0,50,1,,0,0,3,1404,7420197242,58658,74229000266,,,Circa2015,0.142969426,0.000181937,1.84240155,14.40038822,1,1.1111E+181,1.11111E+23
7420200893,6886900,USGS,NWIS,N,Y,N,N,,,,,6886900,TUTTLE CREEK LAKE,39.25444066,-96.6025038,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06886900,742,TUTTLE CREEK LAKE,965,74292200033;74292200024,-96.64684495,39.3181119,40.06350107,121.4388285,40.06350007,,326.785,0,2024-04-07T20:26:24Z,-0.031898162,,1.1111E+181,1.11111E+30,118,,0,,0,315,1,9,1,0,3,670,7420200902,0,74292200024,,,Circa2015;digitize,1.235861405,0.004183641,40.05494152,121.4258847,2,1.1111E+181,1.11111E+30
7420206313,7238500,USGS,NWIS,Y,Y,N,Y,,,,,7238500,"Canton Lake near Canton, OK",36.08170627,-98.6023058,,,742,CANTON LAKE,1050,,-98.607394,36.12200478,26.09460499,58.19414296,26.09459999,,492.253,0,2023-11-24T04:19:46Z,0.000673544,,1.1111E+181,1.11001E+22,92,,0,,0,315;22,2,37,1,0,3,180,7420193022,9627,74242200626,,,Circa2015;digitize,0.587091048,0.002614281,26.11468722,58.21659255,3,1.1111E+181,1.11001E+22
7420208173,7191285,USGS,NWIS,Y,Y,N,Y,,,,,7191285,LAKE EUCHA;UPPER SPAVINAW LAKE,36.3750672,-94.9352413,-0.42,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07191285,742,LAKE EUCHA;UPPER SPAVINAW LAKE,1035,,-94.87457259,36.3541786,10.36529996,73.02000422,10.36529996,,236.326,0,2023-12-03T02:41:28Z,0.002300803,,1.1111E+181,1.11111E+11,80,,0,,0,565;272,2,287,1,0,3,5097,7420209043,10640,74244300021,,,Circa2015,0.737803576,0.001040785,10.3663623,73.02367103,3,1.1111E+181,1.11111E+11
7420209043,7191300,USGS,NWIS,Y,Y,N,Y,,,,,7191300,SPAVINAW LAKE;LAKE SPAVINAW,36.38314228,-95.0480165,-0.81,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07191300,742,SPAVINAW LAKE;LAKE SPAVINAW,1034,,-95.01703033,36.39434864,5.846400971,28.67882687,5.846400971,,206.6605,0,2023-12-03T02:41:27Z,0.000396037,,1.1111E+181,11111111111,79,,0,,0,272;287,2,565,1,0,3,3045,7420280573,4013,74244300021,,,Circa2015;digitize,0.293798179,0.000587274,5.846363443,28.67874841,3,1.1111E+181,11111111111
7420239262,7287714,USGS,NWIS,Y,N,N,Y,,,,,7287714,"LONG LAKE AT CONTROL STRUCTURE NR FRIARS POINT, MS",34.38177778,-90.5564722,163,,742,,,,-90.56949852,34.37813646,1.2618,11.75999837,1.2618,,49.899,0,2023-12-01T15:52:55Z,-0.000121698,,1.1111E+164,0,14,,0,,0,522;231,2,509,1,0,3,858,7420226002,2706,74253000081,,,Circa2015,0.11914048,0.000123622,1.261256075,11.75745373,3,1.1111E+164,0
7420250013,72632968,USGS,NWIS,Y,N,N,Y,,,,,72632968,"Lk Maumelle at Mouth of Pigeon Roost Cr nr Wye, AR",34.87388889,-92.6338889,275.3,,742,LAKE MAUMELLE,1096,,-92.56630801,34.87852348,34.91550004,109.5924851,34.91550004,,87.889,0,2023-12-12T14:15:48Z,-0.051023229,,1.1111E+176,0,36,,0,,0,537;550,2,,0,0,3,30,7420249883,2160,74241300241,,,Circa2015,1.10465078,0.003445183,34.9420852,109.6341779,2,1.1111E+176,0
7420264603,7362591,USGS,NWIS,Y,N,N,Y,,,,,7362591,LAKE WINONA,34.79777778,-92.8455556,701.51,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07362591,742,LAKE WINONA,1098,,-92.86933748,34.80639668,4.279500025,38.93999919,4.279500025,,224.834,0,2023-12-02T15:53:34Z,-0.008122461,,1.1111E+176,0,35,,0,,0,537;259,2,,0,0,3,2943,7420272612,29101,74222900846,,,Circa2015,0.391948211,0.000421919,4.282909787,38.95551366,2,1.1111E+176,0
7420271153,7263265,USGS,NWIS,Y,N,N,Y,,,,,7263265,"Lake Conway near Mayflower, AR",34.96965556,-92.4032889,0,,742,LAKE CONWAY,1090,,-92.38952801,35.00379301,18.363609,81.46945738,18.363609,,78.3605,0,2023-12-02T02:41:20Z,0.007840028,,1.1111E+180,0,50,,0,,0,537;550,2,244,1,0,3,30,7420279902,6193,74241300251,,,Circa2015;digitize,0.808000145,0.001814626,18.37690232,81.49892045,3,1.1111E+180,0
7420276253,7358500,USGS,NWIS,Y,N,N,Y,,,,,7358500,"Lake Hamilton at Carpenter Dam nr. Hot Springs, AR",34.44446389,-93.0258472,0,,742,LAKE HAMILTON,1116,74222900383;74222900403;74222900683;74222900374;74222900696;74222900391,-93.08262176,34.43729312,17.89200192,175.7976581,17.89200192,,121.355,0,2023-12-02T15:53:27Z,-0.024685384,,1.1111E+170,0,20,,0,,0,550;259,2,537,1,0,3,30,7420276223,0,74222900411,,,Circa2015;digitize,1.77882585,0.001756301,17.90629276,175.8678488,3,1.1111E+170,0
7420279362,7250085,USGS,NWIS,Y,N,N,Y,,,,,7250085,"Lee Creek at Lee Creek Reservoir near Van Buren,AR",35.48444444,-94.3927778,400.6,,742,,,,-94.41006312,35.48721894,1.864627321,17.0904642,1.864627321,,127.7155,0,2023-12-13T14:16:31Z,-0.000150503,,1.1111E+181,0,51,,0,,0,565,1,,0,0,3,2007,7420279843,3642,74241700331,,,Circa2015,0.172750384,0.000185277,1.865366942,17.09383971,1,1.1111E+181,0
7420280363,7359000,USGS,NWIS,Y,N,N,Y,,,,,7359000,"Lake Catherine at Jones Mill, AR",34.42950278,-92.8929778,312.57,,742,LAKE CATHERINE,1118,74222900323;74222900353;74222900333;74222900341;74222900361,-92.93563343,34.44276321,4.29569966,62.93999981,4.29569966,,92.295,0,2023-12-02T15:53:28Z,-0.003223482,,1.0111E+172,0,22,,0,,0,537,1,550;259,2,0,3,30,7420276232,0,74222900533,,,Circa2015,0.62844577,0.000421699,4.299136983,62.96515707,3,1.0111E+172,0
7420280573,7191400,USGS,NWIS,N,Y,N,N,,,,,7191400,SALINA;LAKE HUDSON,36.23009344,-95.1821854,0.25,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07191400,742,SALINA;LAKE HUDSON,1040,74244100163;74244100153;74244100143;74244100183;74244100173;74244100134,-95.15277434,36.31479943,39.61573367,158.2506387,39.61573167,,188.6175,0,2023-11-23T04:19:14Z,-0.000329955,,1.1111E+181,11111111111,79,,0,,0,272;287,2,578,1,0,3,18,7420214972,0,74244100123,,,Circa2015;digitize,1.584658036,0.003974976,39.61096082,158.241218,3,1.1111E+181,11111111111
7420310553,6918990,USGS,NWIS,Y,N,N,N,,,,,6918990,STOCKTON LAKE,37.6941111,-93.7696389,0.43,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06918990,742,STOCKTON LAKE,1006,,-93.73513531,37.58181679,100.5543019,530.3976593,100.5542999,,263.443,0,2024-03-26T08:48:48Z,-0.010059746,,1.1111E+181,1.11111E+23,100,,0,,0,565,1,550,1,0,3,30,7420310533,32599,74291400776,,,Circa2015;digitize,5.383789693,0.010264125,100.6242549,530.5816145,2,1.1111E+181,1.11111E+23
7420310883,6921325,USGS,NWIS,Y,N,N,N,,,,,6921325,POMME DE TERRE LAKE,37.903,-93.3170556,0.59,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06921325,742,POMME DE TERRE LAKE,1000,,-93.32984499,37.85669147,28.90349999,207.960003,28.90349999,,255.82,0,2023-12-02T15:54:24Z,-0.018249843,,1.1111E+181,1.11111E+24,102,,0,,0,550;565;259,3,,0,0,3,90,7420310893,12763,74291400816,,,Circa2015,2.113512221,0.002961367,28.92602431,208.0410374,3,1.1111E+181,1.11111E+24
7420322103,6893885,USGS,NWIS,Y,N,N,Y,,,,,6893885,BLUE SPRINGS LAKE,39.0175,-94.33525,0.04,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06893885,742,BLUE SPRINGS LAKE,969,,-94.33034229,39.00568922,2.278800003,16.14000018,2.278800003,,243.857,0,2023-12-03T15:55:19Z,0.000109172,,1.1111E+181,1.11111E+29,116,,0,,0,550;287,2,,0,0,3,30,7420322123,15148,74291900151,,,Circa2015,0.166887709,0.000237089,2.27987639,16.14381925,2,1.1111E+181,1.11111E+29
7420333533,6891478,USGS,NWIS,N,Y,N,Y,,,,,6891478,CLINTON LAKE,38.93111379,-95.3324742,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06891478,742,CLINTON LAKE,975,,-95.38128521,38.91830778,28.20420005,78.06000062,28.20420005,,266.683,0,2023-12-03T02:40:43Z,-0.008047105,,1.1111E+181,1.11111E+28,114,,0,,0,287,1,272;9,2,0,3,94,7420338552,9462,74292100131,,,Circa2015,0.803244509,0.002928727,28.1971584,78.04990835,3,1.1111E+181,1.11111E+28
7420333723,6912490,USGS,NWIS,N,Y,N,Y,,,,,6912490,POMONA LAKE,38.6475088,-95.5641482,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06912490,742,POMONA LAKE,980,,-95.59525359,38.66824745,14.29290009,64.85999831,14.29290009,,296.7415,0,2023-12-03T02:40:47Z,-0.003192088,,1.1111E+181,1.11111E+28,112,,0,,0,272;9,2,287,1,0,3,67,7420335182,39096,74292100171,,,Circa2015,0.662042741,0.001478759,14.28638738,64.84506366,3,1.1111E+181,1.11111E+28
7420335103,6893791,USGS,NWIS,Y,N,N,Y,,,,,6893791,LITTLE BLUE RIVER LAKES;LONGVIEW LAKE,38.92472927,-94.4599523,0.23,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06893791,742,LITTLE BLUE RIVER LAKES;LONGVIEW LAKE,974,,-94.47115791,38.90653736,3.46050004,26.88000225,3.46050004,,271.057,0,2023-12-03T15:55:17Z,0.000198615,,1.1111E+181,1.11111E+28,114,,0,,0,550;287,2,,0,0,3,90,7420335082,21477,74292100051,,,Circa2015,0.2754564,0.000359513,3.461882226,26.88536815,2,1.1111E+181,1.11111E+28
7420337923,6914995,USGS,NWIS,N,Y,N,Y,,,,,6914995,HILLSDALE LAKE,38.6591776,-94.8985744,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06914995,742,HILLSDALE LAKE,979,,-94.92227555,38.67968062,17.62380116,75.53882742,17.62380116,,278.846,0,2023-12-03T02:40:49Z,0,,1.1111E+181,1.11111E+28,112,,0,,0,272,1,,0,0,3,60,7420337852,28825,74292100101,,,Circa2015;digitize,0.770555382,0.001824698,17.62576271,75.54301084,1,1.1111E+181,1.11111E+28
7420338393,6890898,USGS,NWIS,N,Y,N,N,,,,,6890898,PERRY LAKE,39.11416639,-95.4263636,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=06890898,742,PERRY LAKE,967,,-95.45058288,39.17101661,38.98382208,126.3803707,38.98382108,,271.707,0,2023-12-03T02:40:39Z,-0.036399506,,1.1111E+181,1.11111E+29,116,,0,,0,9,1,272;287,2,0,3,268,7420338312,4484,74292100141,,,Circa2015;digitize,1.288727795,0.004062138,38.97198017,126.3611706,3,1.1111E+181,1.11111E+29
7420348653,7190000,USGS,NWIS,N,Y,N,N,,,,,7190000,LAKE OF THE CHEROKEES;GRAND LAKE;GRAND LAKE O' THE CHEROKEES,36.46869549,-95.0413511,1.44,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07190000,742,LAKE OF THE CHEROKEES;GRAND LAKE;GRAND LAKE O' THE CHEROKEES,1029,74244300033;74244300043;74244300053;74244300063;74244300024,-94.89980549,36.56561807,103.275004,386.0953168,103.275004,,226.4505,0,2023-12-03T02:41:25Z,-0.00501024,,1.1111E+181,1.11111E+13,84,,0,,0,272,1,565;287,2,0,3,30,7420348643,0,74244300034,,,Circa2015;digitize,3.890052858,0.01039756,103.2839848,386.1113897,3,1.1111E+181,1.11111E+13
7420368533,404,USBR,RISE,Y,Y,N,Y,,,404,,,Lovewell Reservoir and Dam,39.8845,-98.0281,,,742,LOVEWELL;LOVEWELL RESERVOIR,952,,-98.06327337,39.89740208,10.78740111,43.31882845,10.78740111,,481.743,0,2023-11-24T17:33:48Z,-0.012021605,,2.2222E+181,1.11111E+35,125,11,1,,0,37,1,,0,3,3,60,7420367282,8845,74292500221,,,Circa2015;digitize,0.451392661,0.001136762,10.79432611,43.33279387,1,2.2222E+181,1.11111E+35
